,imdbId,title,releaseYear,releaseDate,genre_x,writers,actors,directors,sequel,hitFlop,movie_name,release_date,runtime,genre_y,hitfactor,screens,footfall,budget,first_day,first_weekend,first_week,worldwide_first_weekend,worldwide_first_week,india_gross,worldwide_gross,actors_movieCount,actors_ratingSum,actors_normalizedMovieRank,actors_googleHits,actors_normalizedGoogleRank,actors_normalizedRating,directors_movieCount,directors_ratingSum,directors_normalizedMovieRank,directors_googleHits,directors_normalizedGoogleRank,directors_normalizedRating
730,tt2034011,Hum Tum Shabana,2011,30 Sep 2011,Comedy | Crime | Drama,Sagar Ballary (additional screenplay) | Sharat Katariya (dialogue) | Farhajaan Sheikh (story),Tusshar Kapoor | Shreyas Talpade | Minissha Lamba | Mantra,Sagar Ballary,0.0,1,Hum Tum Shabana, 30 Sep 2011 , 124 min  ,Comedy,Disaster,475,"2,07,000","12,00,00,000","30,00,000","98,00,000","1,35,50,000","1,33,28,000","1,84,28,000","1,92,00,000","1,92,00,000",17.5,530.0,2.0565199255943303,197850.0,1.506974995136261,2.4610099792480447,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
731,tt2035528,Hum Do Anjaane,2011,,Action | Crime | Drama,Milind Swamy (screenplay) | Milind Swamy (story),Naresh Kaura | Ankita Bhargava | Jackie Shroff | Avtar Gill,Milind Swamy,0.0,1,Hum Do Anjaane, 27 May 2011 , 101 min  ,Action,Disaster,30,"19,500","1,50,00,000","1,00,000","3,00,000","4,25,000","4,08,000","5,78,000","7,50,000","7,50,000",9.0,263.3333333333333,1.7453400293986003,195766.66666666663,1.7541200518608095,2.0912766456604,8.0,210.0,1.4440799951553345,25900.0,1.1837600469589231,1.46845996379852
732,tt2043923,Mod,2011,14 Oct 2011,Drama | Romance | Thriller,Nagesh Kukunoor,Ayesha Takia | Rannvijay Singh | Raghuvir Yadav | Tanvi Azmi,Nagesh Kukunoor,0.0,1,Mod, 14 Oct 2011 , 124 min  ,Love Story,Disaster,225,"55,300","5,50,00,000","8,00,000","29,00,000","41,00,000","39,44,000","55,76,000","63,25,000","63,25,000",4.0,90.0,1.244570016860962,0.0,3.0152027458629536,1.13937997817993,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
733,tt2046106,Jaana Pehchana,2011,16 Sep 2011,Drama,Aarti S. Bagdi (story) | Neelam Jha (dialogue) | Pratibha Misraa (story) | Sachin (screenplay),Birbal | Pushkar Jog | Ranjeeta Kaur | Neelu Kohli,Sachin,0.0,1,Jaana Pehchana, 16 Sep 2011 , 97 min  ,Drama,Disaster,1,"4,100","1,50,00,000",None,None,None,None,"2,50,250","2,50,000","2,50,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
734,tt2057441,Mujhse Fraaandship Karoge,2011,14 Oct 2011,Comedy | Drama | Romance,Pooja Desai (story) | Anvita Dutt (additional dialogue) | Anvita Dutt (screenplay) | Rajesh Narasimhan (screenplay) | Ashish Patil (story) | Ashish Patil,Saqib Saleem | Saba Azaad | Nishant Dahiya | Tara D'Souza,Nupur Asthana,0.0,2,Mujhse Fraaandship Karoge, 14 Oct 2011 , 106 min  ,Rom - Com,Flop,500,"5,95,000","9,00,00,000","46,00,000","2,02,00,000","3,29,00,000","2,78,76,000","4,54,02,000","6,72,00,000","6,72,00,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
735,tt2058651,Maruti Mera Dosst,2009,05 Jun 2009,Animation | Adventure | Drama,Mann Katoja | Manikya Raju,Shahbaaz Khan | Sushmita Mukherjee | Erik A. Nanda | Ritika Shah,Manikya Raju,0.0,1,Maruti Mera Dosst, 5 Jun 2009 , 128 min  ,Sci Fi / Fantasy,Disaster,150,"43,700","2,75,00,000","6,00,000","20,00,000","27,25,000","27,20,000","37,06,000","40,00,000","40,00,000",8.0,210.0,1.8715450763702397,35500.0,1.1797300577163696,1.8328950405120847,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
736,tt2063745,Kya Dilli Kya Lahore,2014,02 May 2014,Drama | History | War,Aseem Arora (story) | Manu Rishi Chadha (dialogue) | Manu Rishi Chadha | Gulzar (lyrics) | Pratham Jolly | Sandeep Sinha (additional screenplay),Vijay Raaz | Manu Rishi Chadha | Rajendranath Zutshi | Vishwajeet Pradhan,Vijay Raaz | Karan Arora,0.0,1,Kya Dilli Kya Lahore, 2 May 2014 , 98 min  ,Drama,Disaster,400,"70,600","5,50,00,000","9,00,000","39,00,000","63,00,000","52,65,000","85,05,000","89,00,000","89,00,000",4.0,190.0,3.6902201175689697,0.0,3.0152027458629536,2.53323006629944,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
737,tt2064849,London Paris New York,2012,02 Mar 2012,Romance,Anu Menon (story) | Anu Menon (dialogue) | Ritu Bhatia (dialogue),Ali Zafar | Aditi Rao Hydari | Candice Pereira | Scherrikar Bell,Anu Menon,0.0,2,London Paris New York, 2 Mar 2012 , 101 min  ,Love Story,Flop,550,"7,79,000","10,50,00,000","1,00,00,000","3,71,00,000","5,59,00,000","6,68,30,000","9,71,35,000","8,64,00,000","11,15,17,500",6.0,120.0,1.0,7290.0,1.0153800249099731,1.57869005203247,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
738,tt2064852,Lottery,2009,20 Mar 2009,Crime | Drama | Mystery,Aadesh K. Arjun (dialogue) | Hemant Prabhu (screenplay),Abhijeet | Rucha Gujrati | Manisha Kelkar | Nassar Abdulla,Hemant Prabhu,0.0,1,Lottery, 27 Mar 2009 , 117 min  ,Drama,Disaster,40,"4,650","1,75,00,000","75,000","3,00,000","2,85,000","4,11,000","3,90,450","4,25,000","4,25,000",14.0,540.0,2.748639941215515,188500.0,1.4828600287437441,2.8417249917983995,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
739,tt2066062,Shortcut Romeo,2013,21 Jun 2013,Action | Crime | Romance,Susi Ganesan (story) | Ilashree Goswami (dialogue),Neil Nitin Mukesh | Ameesha Patel | Puja Gupta | Jatin Grewal,Susi Ganesan,0.0,1,Shortcut Romeo, 21 Jun 2013 , 147 min  ,Thriller,Disaster,750,"1,29,500","14,00,00,000","19,00,000","62,00,000","91,00,000","84,32,000","1,23,76,000","1,36,00,000","1,36,00,000",11.5,277.5,1.310770004987717,72425.0,1.1834075152873993,1.8515749871730802,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
740,tt2066899,Jugaad,2009,13 Feb 2009,Comedy | Drama,Priyank Dubey (screenplay) | Bunty Rathore (screenplay),Manoj Bajpayee | Hrishitaa Bhatt | Vijay Raaz | Govind Namdeo,R. Anand Kumar,0.0,1,Jugaad, 13 Feb 2009 , 114 min  ,Comedy,Disaster,90,"25,000","4,00,00,000","3,00,000","9,50,000","13,50,000","12,92,000","18,36,000","19,50,000","19,50,000",14.333333333333336,690.0,3.576013326644897,478000.0,2.229706684748332,3.7389167149861664,5.0,230.0,2.8473699092864986,42300.0,1.3058600425720217,2.86296010017395
741,tt2072227,Shanghai,2012,08 Jun 2012,Crime | Thriller,Vasilis Vasilikos (adapted from the novel 'Z' by) | Urmi Juvekar (screenplay) | Dibakar Banerjee (screenplay),Emraan Hashmi | Abhay Deol | Prasenjit Chatterjee | Kalki Koechlin,Dibakar Banerjee,0.0,2,Shanghai, 8 Jun 2012 , 114 min  ,Thriller,Flop,975,"27,18,000","23,00,00,000","3,34,00,000","12,85,00,000","18,83,00,000","19,12,60,000","27,80,88,000","32,05,00,000","34,96,50,000",13.666666666666664,556.6666666666666,2.951859951019287,214000.0,1.5486399730046592,2.995040019353233,5.0,140.0,1.5684200525283811,36900.0,1.265660047531128,1.60590994358063
742,tt2073070,Saheb Biwi Aur Gangster,2011,23 Sep 2011,Action | Crime | Drama,Sanjay Chauhan | Tigmanshu Dhulia,Randeep Hooda | Mahie Gill | Jimmy Shergill | Shreya Narayan,Tigmanshu Dhulia,0.0,3,Saheb Biwi Aur Gangster, 30 Sep 2011 , 123 min  ,Thriller,Below Average,525,"10,09,000","6,00,00,000","92,00,000","3,51,00,000","5,52,00,000","5,02,11,000","7,87,84,500","10,26,00,000","10,75,50,000",22.0,1300.0,5.593900044759113,973333.3333333335,4.7630499601364145,5.427929957707722,4.0,330.0,5.440790176391602,153000.0,2.130079984664917,5.5570502281189
743,tt2077833,Rowdy Rathore,2012,01 Jun 2012,Action | Comedy,Shiraz Ahmed,Akshay Kumar | Sonakshi Sinha | Nasser | Paresh Ganatra,Prabhudheva,0.0,8,Rowdy Rathore, 1 Jun 2012 , 140 min  ,Action,Blockbuster,2800,"2,00,95,000","77,00,00,000","14,03,00,000","46,04,00,000","75,52,00,000","71,38,15,500","1,15,72,74,000","1,80,08,00,000","1,98,47,75,000",19.0,1100.0,4.853919903437297,1697333.333333333,5.375316500663757,6.260009924570721,8.0,510.0,4.108550071716309,755000.0,6.612289905548098,5.13139009475708
744,tt2082197,Barfi!,2012,14 Sep 2012,Adventure | Comedy | Drama,Anurag Basu (story) | Tani Basu (story) | Sanjeev Dutta (dialogue),Ranbir Kapoor | Priyanka Chopra | Ileana | Saurabh Shukla,Anurag Basu,0.0,7,Barfi!, 14 Sep 2012 , 151 min  ,Drama,Super Hit,1250,"1,20,47,000","50,00,00,000","8,18,00,000","33,29,00,000","56,79,00,000","57,57,75,000","93,83,85,000","1,43,04,00,000","1,74,73,80,000",24.0,1140.0,3.6902201175689697,476000.0,2.224539995193481,3.80105996131897,5.0,130.0,1.42631995677948,149000.0,2.100300073623657,1.63015997409821
745,tt2094854,Inkaar,2013,18 Jan 2013,Drama | Romance,Sudhir Mishra,Arjun Rampal | Chitrangda Singh | Vipin Sharma | Mithun Rodwittiya,Sudhir Mishra,0.0,2,Inkaar, 18 Jan 2013 , 133 min  ,Drama,Flop,800,"11,68,000","14,00,00,000","1,68,00,000","6,02,00,000","9,23,00,000","8,85,90,750","13,49,34,250","13,86,00,000","14,93,50,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
746,tt2109200,Shakal Pe Mat Ja,2011,18 Nov 2011,Comedy | Crime | Drama,Shubh,Shubh | Pratik Katare | Harsh Parekh | Chitrak Bandyopadhyay,Shubh,0.0,1,Shakal Pe Mat Ja, 18 Nov 2011 , 138 min  ,Comedy,Disaster,275,"72,300","4,00,00,000","11,00,000","36,00,000","49,50,000","49,32,000","67,81,500","69,00,000","69,00,000",19.5,1540.0,6.598414897918701,2835000.0,8.310245275497438,8.926949977874756,10.0,950.0,6.328949928283691,437000.0,4.244609832763672,6.837609767913821
747,tt2112124,Chennai Express,2013,08 Aug 2013,Action | Comedy | Romance,K. Subhash (story) | Yunus Sajawal (screenplay) | Robin Bhatt (additional screenplay) | Farhad (dialogue) | Sajid (dialogue),Deepika Padukone | Shah Rukh Khan | Satyaraj | Nikitin Dheer,Rohit Shetty,0.0,8,Chennai Express, 8 Aug 2013 , 142 min  ,Masala,Blockbuster,3600,"2,52,27,000","1,15,00,00,000","30,48,00,000","86,28,00,000","1,39,70,00,000","1,59,53,74,500","2,49,52,75,000","2,78,13,00,000","3,95,92,42,500",15.0,995.0,5.6404300928115845,1510750.0,4.893972516059876,6.433929920196532,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
748,tt2112131,Dabangg 2,2012,21 Dec 2012,Action | Comedy | Drama,Dilip Shukla,Salman Khan | Sonakshi Sinha | Prakash Raj | Vinod Khanna,Arbaaz Khan,1.0,8,Dabangg 2, 21 Dec 2012 , 129 min  ,Action,Blockbuster,3400,"2,05,28,000","84,00,00,000","19,21,00,000","58,43,00,000","99,06,00,000","1,01,07,98,000","1,67,06,16,000","2,02,65,00,000","2,49,23,50,000",4.0,80.0,1.0,0.0,3.0152027458629536,1.0,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
749,tt2112978,Jo Hum Chahein,2011,16 Dec 2011,Drama | Romance,Pawan Gill | Rashmi Kulkarni (dialogue),Sunny Gill | Simran Kaur Mundi | Alyy Khan | Achint Kaur,Pawan Gill,0.0,1,Jo Hum Chahein, 16 Dec 2011 , 138 min  ,Love Story,Disaster,300,"28,100","8,50,00,000","6,00,000","20,00,000","27,75,000","27,20,000","37,74,000","39,00,000","39,00,000",21.33333333333333,1120.0,4.1407300631205235,240333.33333333328,1.6165767113367715,3.7113266785939536,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
750,tt2122340,Ferrari Ki Sawaari,2012,15 Jun 2012,Crime | Family | Sport,Vidhu Vinod Chopra (original story and screenplay) | Rajesh Mapuskar (original story and screenplay) | Rajkumar Hirani (original story and dialogue) | Shekhar Dhavalikar (script associate) | Ranjeet Bahadur (dialogue associate),Sharman Joshi | Boman Irani | Ritwik Sahore | Paresh Rawal,Rajesh Mapuskar,0.0,5,Ferrari Ki Sawaari, 15 Jun 2012 , 140 min  ,Drama,Semi Hit,875,"35,76,000","20,00,00,000","2,90,00,000","12,97,00,000","19,94,00,000","21,50,41,500","32,39,10,500","41,76,00,000","48,45,00,000",6.666666666666668,196.66666666666663,1.9515833854675293,11333.333333333336,1.084280014038086,1.74832002321879,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
751,tt2126282,Ekk Deewana Tha,2012,17 Feb 2012,Romance,Manu Rishi Chadha (dialogue) | Meghana Karthik (subtitles) | Gautham Menon (story) | Laju Nanwani,Prateik | Amy Jackson | Sachin Khedekar | Manu Rishi Chadha,Gautham Menon,0.0,2,Ekk Deewana Tha, 17 Feb 2012 , 139 min  ,Love Story,Flop,600,"6,85,000","14,00,00,000","96,00,000","3,48,00,000","5,27,00,000","5,37,30,500","8,00,44,500","7,62,00,000","8,55,57,500",17.25,772.5,3.667890012264252,389125.0,2.335046728452047,3.5186150074005123,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
752,tt2130242,Tere Naal Love Ho Gaya,2012,24 Feb 2012,Comedy | Romance,Abhijeet Sandhu,Ritesh Deshmukh | Genelia D'Souza | Om Puri | Tinnu Anand,Mandeep Kumar,0.0,3,Tere Naal Love Ho Gaya, 24 Feb 2012 , 132 min  ,Rom - Com,Below Average,1200,"27,18,000","14,00,00,000","1,74,00,000","7,17,00,000","11,78,00,000","11,81,97,000","18,92,65,500","26,44,00,000","30,62,62,500",9.5,287.5,2.332880049943924,49300.0,1.2509349584579468,2.1161199808120723,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
753,tt2137064,Lanka,2011,09 Dec 2011,Action | Crime | Drama,Shashank Dabral (story) | Shashank Dabral,Manoj Bajpayee | Arjan Bajwa | Tia Bajpai | Yashpal Sharma,Maqbool Khan,0.0,1,Lanka, 9 Dec 2011 , 105 min  ,Drama,Disaster,375,"59,200","8,00,00,000","9,00,000","28,00,000","39,50,000","38,36,000","54,11,500","59,00,000","59,00,000",6.5,155.0,1.4755449891090393,23400.0,1.117300033569336,1.5894149541854852,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
754,tt2138010,3 Nights 4 Days,2009,09 Oct 2009,Romance,,Hrishitaa Bhatt | Anuj Sawhney,Devang Dholakia,0.0,1,3 Nights 4 Days, 9 Oct 2009 , 107 min  ,Drama,Disaster,15,"1,525","1,00,00,000","25,000","75,000","1,00,000","1,07,250","1,43,000","1,42,500","1,42,500",13.666666666666664,333.3333333333333,1.3798633019129436,52900.0,1.133036692937215,1.8622500101725263,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
755,tt2155776,Yeh Jo Mohabbat Hai,2012,03 Aug 2012,Drama,Dilip Shukla,Rati Agnihotri | Mohnish Bahl | Nazia Hussain | Farida Jalal,Shree Narayan Singh,0.0,1,Yeh Jo Mohabbat Hai, 3 Aug 2012 , 147 min  ,Love Story,Disaster,125,"31,800","8,00,00,000","4,75,000","14,00,000","19,25,000","19,34,525","26,52,68,7.5","29,00,000","29,34,688",23.0,720.0,2.1058599948883057,160000.0,1.4093300104141235,2.43348002433777,6.0,130.0,1.1184200048446655,4020.0,1.0208499431610107,1.1185599565506
756,tt2164702,Zindagi Tere Naam,2012,16 Mar 2012,Romance,Sanjay Masoom,Mithun Chakraborty | Ranjeeta Kaur | Sajid Ali | Supriya Karnik,Ashu Trikha,0.0,1,Zindagi Tere Naam, 16 Mar 2012 , 120 min  ,Drama,Disaster,90,"24,800","3,50,00,000","3,50,000","10,75,000","14,50,000","14,72,750","19,86,500","23,00,000","23,00,000",23.66666666666667,1366.6666666666667,6.080313364664715,744966.6666666665,2.9184199571609497,5.558710018793744,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
757,tt2166214,Khiladi 786,2012,07 Dec 2012,Action | Comedy,Kushal Bakshi (screenplay) | Bunty Rathore (dialogue) | Himesh Reshammiya (story),Akshay Kumar | Asin | Raj Babbar | Vipin Bakshi,Ashish R. Mohan,0.0,4,Khiladi 786, 7 Dec 2012 , 142 min  ,Comedy,Average,2750,"94,32,000","63,00,00,000","8,62,00,000","29,29,00,000","46,37,00,000","45,17,54,000","70,14,82,000","87,68,00,000","97,05,40,000",18.75,977.5,4.225637435913087,1378750.0,4.553440153598785,5.4335200190544155,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
758,tt2168910,Cocktail,2012,13 Jul 2012,Comedy | Drama | Romance,Imtiaz Ali | Sajid Ali,Deepika Padukone | Saif Ali Khan | Randeep Hooda | Boman Irani,Homi Adajania,0.0,6,Cocktail, 13 Jul 2012 , 147 min  ,Rom - Com,Hit,1600,"89,74,000","53,00,00,000","10,47,00,000","34,13,00,000","52,51,00,000","59,01,38,000","88,59,63,500","1,00,98,00,000","1,25,23,47,500",6.5,220.0,2.0462000370025635,74500.0,1.3809599876403809,1.9897799491882295,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
759,tt2175671,Ghost,2012,13 Jan 2012,Horror,Puja Bedi (screenplay) | Puja Bedi (story),Shiney Ahuja | Sayali Bhagat | Julia Bliss | Tabrez Khan,Puja Bedi,0.0,2,Ghost, 13 Jan 2012 , 116 min  ,Horror,Flop,800,"12,01,000","9,00,00,000","1,12,00,000","3,51,00,000","5,37,00,000","4,80,87,000","7,35,69,000","9,44,00,000","9,44,00,000",15.666666666666664,1380.0,7.3539899190266915,2036666.666666667,6.250720024108888,8.18378655115763,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
760,tt2176013,Jab Tak Hai Jaan,2012,13 Nov 2012,Drama | Romance,Aditya Chopra (story) | Aditya Chopra (screenplay) | Devika Bhagat (screenplay),Shah Rukh Khan | Katrina Kaif | Anushka Sharma | June Smith,Yash Chopra,0.0,6,Jab Tak Hai Jaan, 13 Nov 2012 , 179 min  ,Love Story,Hit,2450,"1,27,62,000","78,00,00,000","12,61,00,000","40,51,00,000","72,27,00,000","80,66,18,500","1,42,68,94,500","1,37,83,00,000","2,10,26,42,500",9.25,655.0,5.9950599670410165,1310000.0,5.502586801846823,6.198892533779144,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
761,tt2178470,Yeh Jawaani Hai Deewani,2013,31 May 2013,Drama | Musical | Romance,Hussain Dalal (dialogue) | Ayan Mukherjee (story),Ranbir Kapoor | Deepika Padukone | Aditya Roy Kapoor | Kalki Koechlin,Ayan Mukherjee,0.0,8,Yeh Jawaani Hai Deewani, 31 May 2013 , 159 min  ,Love Story,Blockbuster,2900,"2,02,64,000","75,00,00,000","19,42,00,000","61,87,00,000","1,05,35,00,000","1,04,54,81,000","1,71,64,25,000","2,36,74,00,000","2,95,61,30,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
762,tt2181931,English Vinglish,2012,05 Oct 2012,Comedy | Drama | Family,Gauri Shinde,Sridevi | Adil Hussain | Mehdi Nebbou | Priya Anand,Gauri Shinde,0.0,5,English Vinglish, 5 Oct 2012 , 136 min  ,Drama,Semi Hit,700,"42,64,000","26,00,00,000","2,32,00,000","12,71,00,000","19,42,00,000","25,63,31,000","37,90,87,000","53,10,00,000","78,56,25,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
763,tt2182726,Hansa,2012,,Drama,,Trimala Adhikari | Abhay Joshi | Ashish Kumar | Kumud Mishra,Manav Kaul,0.0,1,Hansa, 28 Dec 2012 , 89 min  ,Drama,Disaster,15,"1,750","1,00,00,000",None,"1,20,000","1,75,000","1,62,000","2,36,250","2,70,000","2,70,000",7.0,165.0,1.2717400193214417,97500.0,1.4996299743652344,1.5822099447250348,3.0,70.0,1.236840009689331,3100.0,1.0140000581741333,1.23289000988007
764,tt2184125,Chaalis Chauraasi,2012,13 Jan 2012,Comedy | Crime,,Shweta Bhardwaj | Reetu Jain | Arbaaz Ali Khan | Ravi Kishan,Hriday Shetty,0.0,1,Chaalis Chauraasi, 13 Jan 2012 , 119 min  ,Drama,Disaster,500,"3,49,000","9,25,00,000","40,00,000","1,51,00,000","2,21,00,000","2,09,89,000","3,07,19,000","3,57,00,000","3,57,00,000",45.5,1940.0,3.203454971313477,2165000.0,6.581794977188108,6.006969928741455,17.0,680.0,2.4210500717163086,934000.0,7.945040225982666,3.74349999427795
765,tt2186731,Department,2012,18 May 2012,Action,Nilesh Girkar (story),Amitabh Bachchan | Rana Daggubati | Sanjay Dutt | Nathalia Kaur,Ram Gopal Varma,0.0,1,Department, 18 May 2012 , 126 min  ,Action,Disaster,1500,"18,25,000","32,00,00,000","2,71,00,000","8,08,00,000","11,45,00,000","12,71,96,000","17,94,15,000","16,25,00,000","19,05,50,000",4.0,180.0,3.4456501007080083,0.0,3.0152027458629536,2.39385008811951,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
766,tt2186933,Luv Shuv Tey Chicken Khurana,2012,02 Nov 2012,Comedy,Sumit Batheja | Sameer Sharma,Kunal Kapoor | Huma Qureshi | Vinod Nagpal | Rajesh Sharma,Sameer Sharma,0.0,2,Luv Shuv Tey Chicken Khurana, 2 Nov 2012 , 134 min  ,Comedy,Flop,450,"7,34,000","11,00,00,000","1,00,00,000","3,42,00,000","5,11,00,000","5,94,53,000","8,15,54,000","8,58,00,000","10,97,80,000",5.0,100.0,1.0,0.0,3.0152027458629536,1.0,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
767,tt2187167,Unforgettable,2014,13 Jun 2014,Drama | Romance,Arshad Yusuf Pathan,Usha Bachani | Hazel Croney | Pablo Gonzalez | Patrick Haider,Arshad Yusuf Pathan,0.0,1,Unforgettable, 13 Jun 2014 , 131 min  ,Love Story,Disaster,25,"6,450","6,00,00,000",None,None,None,None,"3,10,500","3,10,000","3,10,000",12.5,505.0,2.3687049746513367,212170.0,1.5439200401306152,2.659990012645725,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
768,tt2187972,Shirin Farhad Ki Toh Nikal Padi,2012,24 Aug 2012,Romance,Sanjay Leela Bhansali | Vibhu Puri (additional screenplay),Kavin Dave | Kurush Deboo | Boman Irani | Daisy Irani,Bela Segal,0.0,2,Shirin Farhad Ki Toh Nikal Padi, 24 Aug 2012 , 122 min  ,Rom - Com,Flop,650,"14,86,000","19,00,00,000","1,60,00,000","6,36,00,000","9,48,00,000","10,66,44,500","15,63,57,250","17,08,00,000","19,86,75,000",4.0,140.0,2.4673900604248047,0.0,3.0152027458629536,1.83631002902985,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
769,tt2188749,Gali Gali Chor Hai,2012,03 Feb 2012,Drama,Rumi Jaffery | Mumukshu Mudgal,Mohit Baghet | Sahaj Bradoria | Mugdha Godse | Shalin Gupta,Rumi Jaffery,0.0,1,Gali Gali Chor Hai, 3 Feb 2012 , 103 min  ,Drama,Disaster,750,"5,46,000","13,00,00,000","79,00,000","2,47,00,000","3,56,00,000","3,35,92,000","4,84,16,000","5,07,00,000","5,07,00,000",16.41485507246378,715.5120137299773,2.9788738278193287,649043.6336765825,3.0152027458629536,3.5439428890778935,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
